index,class_id,class,split,source
6325,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6326,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6327,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6328,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6329,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6330,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6331,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6332,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6333,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6334,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6335,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6336,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6337,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6338,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6339,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6340,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6341,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6342,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6343,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6344,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6345,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6346,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6347,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6348,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6349,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6350,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6351,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6352,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6353,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6354,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6355,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6356,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6357,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6358,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6359,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6360,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6361,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6362,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6363,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6364,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6365,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6366,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6367,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6368,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6369,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6370,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6371,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6372,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6373,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6374,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6375,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6376,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6377,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6378,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6379,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6380,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6381,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6382,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6383,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6384,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6385,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6386,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6387,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6388,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6389,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6390,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6391,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6392,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6393,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6394,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6395,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6396,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6397,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6398,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6399,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6400,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6401,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6402,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6403,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6404,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6405,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6406,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6407,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6408,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6409,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6410,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6411,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6412,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6413,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6414,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6415,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6416,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6417,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6418,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6419,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6420,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6421,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6422,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6423,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6424,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6425,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6426,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6427,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6428,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6429,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6430,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6431,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6432,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6433,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6434,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6435,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6436,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6437,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6438,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6439,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6440,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6441,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6442,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6443,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6444,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6445,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6446,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6447,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6448,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6449,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6450,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6451,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6452,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6453,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6454,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6455,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6456,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6457,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6458,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6459,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6460,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6461,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6462,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6463,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6464,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6465,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6466,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6467,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6468,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6469,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6470,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6471,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6472,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6473,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6474,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6475,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6476,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6477,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6478,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6479,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6480,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6481,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6482,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6483,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6484,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6485,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6486,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6487,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6488,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6489,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6490,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6491,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6492,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6493,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6494,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6495,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6496,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6497,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6498,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6499,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6500,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6501,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6502,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6503,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6504,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6505,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6506,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6507,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6508,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6509,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6510,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6511,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6512,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6513,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6514,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6515,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6516,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6517,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6518,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6519,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6520,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6521,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6522,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6523,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6524,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6525,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6526,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6527,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6528,4,nv,test,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6529,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6530,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6531,4,nv,train,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
6532,4,nv,val,C:\Users\aryan\OneDrive\Desktop\doc\datasets\SKIN_CANCER\archive\hmnist_28_28_RGB.csv
